author_id_1	author_id_2	author_name_1	author_name_2
18767	18731	myoungchurl kim	myungchul kim
19527	19530	n. a. b. gray	neil a. b. gray
7475	7482	n. bogonikolos	nikos bogonikolos
2479	2481	n. coll	narcis coll
13563	13571	n. ebel	norbert ebel
12614	19428	n. goga	nicolae goga
12623	19428	n. goga	nicu goga
12734	12759	n. h. vaidya	nitin h. vaidya
2270	2280	n. hort	nuno horta
14157	14159	n. normand	nicolas normand
3520	3528	n. petkov	nikolay petkov
18026	18022	n. s. kutti	s. kutti
10749	10755	n. swarup	nick swarup
5780	5777	n. tokushige	norihide tokushige
14402	14409	n. victor jimenez	victor m. jimenez
1355	10598	n. vincent	nicole vincent
6381	6390	n. yonezaki	naoki yonezaki
1388	1392	n. yoshida	naofumi yoshida
10699	10648	nagaraj shenoy	u. nagaraj shenoy
190	5583	nahid shamehri	nahid shahmehri
3779	3776	nando de freitas	joao f. g. de freitas
888	878	natalya fridman noy	natasha f. noy
321	12679	natawa jonoska	natasa jonoska
13308	13315	necip fazl ayan	necip fazil ayan
16041	16045	nestor rodriguez	nestor j. rodriguez
19147	19158	ngel eduardo fernandez	eduardo fernandez
6545	6546	nhon quach	nhon t. quach
735	724	nick d. dendris	nick lendris
13117	13120	nick haddock	nicholas j. haddock
4963	4938	nick s. juty	n. s. juty
5584	5568	niclas wahlloef	niclas wahllof
12614	12623	nicu goga	nicolae goga
9437	9437	niels bjorn-andersen	niels bjorn-andersen
2249	2254	nigel c. steele	nigel steele
4209	4267	nikil dutt	nikil d. dutt
18122	18129	nikolai v. shilov	nikolay v. shilov
7177	7185	nikolaos avouris	nikolaos m. avouris
11066	7185	nikolaos avouris	nikolas m. avouris
7177	11066	nikolas m. avouris	nikolaos m. avouris
10052	10053	nikolas ntarmos	nikolaos ntarmos
458	451	nohpill park	naphill park
7612	7607	norman h. chang	norman chang
3131	3144	nuria m. oliver	nuria oliver
7596	7606	o. chapelle	olivier chapelle
11071	11074	o. flauzac	olivier flauzac
3428	3433	o. foucaut	odile foucaut
11708	20281	o. gerard	olivier gerard
19623	19626	o. serra	oriol serra
19878	19882	oilvier clatz	olivier clatz
11325	11328	olaf hall-holt	olaf a. hall-holt
9253	9261	oleg fokin	oleg n. fokin
18102	18105	olgo shaumyan	olga shaumyan
16155	16163	oliveira raquel prates	raquel o. prates
14161	17138	oliver deforges	olivier deforges
2562	15818	olivia g. fragoso d.	olivia g. frangoso diaz
11440	11442	oltea milhaela herescu	oltea mihaela herescu
17103	17103	onur demirors	onur demirors
11371	11366	osamu mizuno	osamu mizunu
20752	20756	osvaldo n. oliviera jr.	osvaldo n. oliveira jr.
8971	9012	otavio larsern	otavio larsen
19054	19070	p. a. fleber	pascal felber
2685	16664	p. a. nielsen	peter axel nielsen
2655	15415	p. balsara	poras balsara
2649	15415	p. balsara	poras t. balsara
17036	17040	p. c. palvia	prashant c. palvia
9599	9629	p. cheng	perry cheng
7789	7792	p. cortes	pablo cortes
9086	9120	p. dew	peter m. dew
6956	6961	p. faraboschi	paolo faraboschi
15824	15828	p. girard	patrick girard
3835	3833	p. gopalakrishnan	padmini gopalakrishnan
4177	4169	p. goyal	pankaj goyal
10323	10308	p. hingston	philip hingston
21101	21108	p. j. alvarez	pedro alvarez
14163	14173	p. j. courois	pierre-jacques courtois
1970	1973	p. j. whitelock	pete whitelock
4627	4641	p. k. lala	parag k. lala
19389	19397	p. lenders	patrick m. lenders
16261	16333	p. levi	paul levi
1035	8967	p. m. black	peter m. black
3611	8967	p. m. black	peter mc l. black
6233	6242	p. marchal	paul marchal
4356	6932	p. marti	philippe marti
5530	5562	p. miranda	pedro miranda
17016	17022	p. niyogi	partha niyogi
59	19430	p. p. jonker	pieter p. jonker
14689	14705	p. rayson	paul rayson
1555	20307	p. reynolds	paul l. reynolds
6192	6226	p. robinson	peter robinson
3150	3156	p. rondogiannis	panos rondogiannis
6416	13823	p. smith	peter smith
2823	2828	p. soliz	peter soliz
16510	16512	p. stanley peters	p. stanley peters jr.
17689	17694	p. terreni	pierangelo terreni
10228	10244	p. trigano	philippe trigano
5542	5527	p. yuste	pedro yuste
15397	15397	pablo ibanez	pablo ibanez
14023	14037	paloma deaz	paloma diaz
1206	1297	pankaj agarwal	pankaj k. agarwal
15237	15244	pankay chauhan	pankaj chauhan
16426	16425	paolo fornara	p. fornara
16905	16990	paolo guisto	paolo giusto
19595	19614	parosh abdula	parosh aziz abdulla
5815	5820	partha roop	partha s. roop
8859	8859	pascal dechamboux	pascal dechamboux
12712	12715	patrick lee	patrick chang boon lee
12114	3032	patrick martin	t. p. martin
18593	18601	patrick t. martin	t. patrick martin
11342	11352	patrizia gianni	patrizia m. gianni
7709	2957	paul e. kearney	paul e. kearny
8563	8597	paul layzell	paul j. layzell
18020	18883	paul lewis	paul h. lewis
7629	21292	paul m. b. vitany	paul m. b. vitanyi
17546	17552	paul martin	paul a. martin
19312	19311	paul r. young	paul young
14486	14490	paul s. newman	paula s. newman
3579	3591	paul summers	paul e. summers
5952	20875	paul w. chung	paul w. h. chung
15041	15045	paulo f. b. goncalves	paulo fernando bruno goncalves
16124	16125	pawe zieliski	pawel zielinski
14938	1118	pedro felzenswalb	pedro f. felzenszwalb
1113	1118	pedro felzenswalb	pedro felzenszwalb
14938	1113	pedro felzenszwalb	pedro f. felzenszwalb
5523	5532	pedro gil	pedro j. gil
17961	17961	pedro larranaga	pedro larranaga
15515	15515	per stenstrom	per stenstrom
8941	8917	peter a. todd	peter todd
10021	10021	peter bertok	peter bertok
8967	1045	peter black	p. m. black
1035	1045	peter black	peter m. black
3611	1045	peter black	peter mc l. black
146	146	peter frankl	peter frankl
1035	3611	peter mc l. black	peter m. black
9797	9794	peter nordin	peter norin
19952	19977	peter stru?	peter struss
11448	11461	peter van zee	pieter van zee
15958	15960	peter varley	p. a. c. varley
8849	8855	peter williams	peter l. williams
1094	1094	petr hlineny	petr hlineny
14136	14137	ph. beaune	philippe beaune
21006	21008	phil edmonds	philip edmonds
21134	21147	phil james-roxby	philip james-roxby
1418	1423	philip bourne	philip e. bourne
2779	2783	philip cimiano	philipp cimiano
12436	12438	philip fong	philip w. l. fong
8568	18250	philip husbands	phil husbands
16502	16166	philip j. scott	philip scott
5316	12449	philip w. yetton	philip yetton
6757	6762	philip. l. worthington	philip l. worthington
13594	19000	philippe navaux	philippe olivier alexandre navaux
5448	5442	philippe pacquet	philippe jacquet
10006	10016	pholippe delsarte	philippe delsarte
5133	5161	piere g. paulin	pierre g. paulin
17498	17525	pierre verbaeten distrinet	pierre verbaeten
13945	13946	pierre yves glorennec	pierre-yves glorennec
13067	19432	pierto morasso	pietro g. morasso
13048	19432	pierto morasso	pietro morasso
19430	64	pieter jonker	p. p. jonker
59	64	pieter jonker	pieter p. jonker
13048	13067	pietro g. morasso	pietro morasso
14714	14714	pilar rodriguez	pilar rodriguez
3864	3869	plamen angelov	plamen p. angelov
2649	2655	poras balsara	poras t. balsara
15326	15339	portfidio hernandez	porfidio hernandez
3049	16499	prashant shenoy	prashant j. shenoy
17201	17210	prefrag knezevic	predrag knezevic
10172	10166	printista printista	m. pritista
10646	10738	prith banerjee	prithviraj banerjee
8408	8410	q. m. zhu	quan m. zhu
10508	10510	q. zhou	quingqing zhou
33	45	qing sihan	sihan qing
18355	18358	qiu zongyan	zongyan qiu
4406	11649	quan yuan wu	quanyuan wu
6423	15410	quing li	qing li
8658	8670	quinglong hu	qinglong hu
8694	8670	quinglong hu	quinlong hu
8658	8694	quinlong hu	qinglong hu
7495	7531	qun-sheng peng	qunsheng peng
4097	4107	qutaia m. malluhi	qutaibah m. malluhi
4107	14319	qutaibah malluhi	qutaia m. malluhi
4097	14319	qutaibah malluhi	qutaibah m. malluhi
9338	9344	r-ming shiu	r.-ming shiu
12721	12727	r. a. belecheanu	roxana belecheanu
7776	7766	r. a. day	robert a. day
12317	12324	r. a. valenzuela	reinaldo a. valenzuela
3129	16093	r. b. gallupe	brent gallupe
3127	16093	r. b. gallupe	r. brent gallupe
6135	6141	r. baldoni	roberto baldoni
10400	10402	r. belmans	ronnie belmans
20455	20483	r. c. togawa	roberto c. togawa
17316	15823	r. chandramouli	rajarathnam chandramouli
20310	20314	r. cox	richard cox
8537	9697	r. d. galliers	robert d. galliers
2323	2323	r. del rio	r. del rio
6488	6508	r. e. ellis	randy e. ellis
10411	10412	r. e. shaw	ruth e. shaw
7961	7968	r. g. adams	rod adams
15418	15424	r. g. dromey	r. geoff dromey
10148	543	r. g. mcfadyden	ron mcfadyen
10153	543	r. g. mcfadyden	ron mcfayden
10178	13555	r. h. gallard	raul h. gallard
10156	13555	r. h. gallard	raul hector gallard
4312	4315	r. hahnloser	richard h. r. hahnloser
10631	10634	r. halin	rudolf halin
11018	11020	r. jacquart	rene jacquart
12808	12820	r. joshi	rajiv v. joshi
2090	2117	r. kling	rob kling
16104	16111	r. kumar	rajeev kumar
6406	6409	r. l. frost	richard l. frost
7777	7765	r. maybury	robert maybury
10487	10495	r. menezes	ronaldo menezes
14017	14020	r. r. thomas	rekha r. thomas
19524	19526	r. s. lazic	ranko lazic
17651	17654	r. suros	rina suros
18426	18437	r. ubar	raimund ubar
10674	10696	r. uribe	j. uribe
10462	14598	r. w. prager	richard w. prager
6746	17534	r. w. zmud	bob zmud
5317	17534	r. w. zmud	robert w. zmud
504	3436	r. wehrens	ron wehrens
15358	15364	r. weiss	reinhold weiss
10914	10928	r. welland	ray welland
13196	13201	r. wheeler	richard wheeler
21120	21121	r. wright	roger wright
7199	7200	r. zuber	richard zuber
10297	10302	rachid el azouz	rachid el azouzi
12553	12547	radhakrishnan sridhar	sridhar radhakrishnan
6441	6452	radomir s. stankovc	radomir s. stankovic
12890	12891	rafa latkowski	rafal latkowski
15346	15352	rafael gadea-girones	rafael gadea girones
12506	12506	rafael garcia	rafael garcia
12496	12506	rafael garcia	rafael garcia vazquez
12506	12496	rafael garcia vazquez	rafael garcia
19555	19555	rafael valencia-garcia	rafael valencia-garcia
12794	12802	raimo p. hamaainen	raimo p. hamalainen
10577	18805	rainer burkard	rainer burkhard
10561	18805	rainer burkard	rainer e. burkard
10561	10577	rainer burkhard	rainer e. burkard
238	253	rajeev raje	rajeev r. raje
4258	4268	rajesh gupta	rajesh k. gupta
19449	19451	rajkiran gottumukkala	rajkiran gottumukkal
14001	14003	ralph bunker	ralph e. bunker
7992	7996	ralph cavin iii	ralph k. cavin iii
19948	19951	ralph sprague	ralph h. sprague jr.
7813	7823	ram swaminathan	ramjee p. swaminathan
3534	3548	rama akkijaru	rama akkiraju
20757	20758	ramazan savas aygu	ramazan savas aygun
13611	13616	ratislav kralovic	rastislav kralovic
10156	10178	raul h. gallard	raul hector gallard
18064	18070	raul izquierdo	raul izquierdo castanedo
6316	12426	ravi iyer	ravishankar k. iyer
21424	21442	ravi janardane	ravi janardan
12426	8478	ravi r. iyer	ravi iyer
6316	8478	ravi r. iyer	ravishankar k. iyer
15209	15219	ray d. zimmerman	ray zimmerman
19900	7749	raymond t. ng	yuhan cai
8516	8519	rebecca bruce	rebecca f. bruce
14114	14114	regis p. landim	regis p. landim
231	244	renato de mori	renato demori
1	5	rene bananres-alcantara	rene banares-alcantara
4926	4901	rhonda reinert	r. reinert
20536	20541	ricardo a. falbo	ricardo de almeida falbo
2335	20206	ricardo carmona	ricardo carmona-galan
11701	11701	ricardo oscar rodriguez	ricardo oscar rodriguez
526	9211	richard chia-tung lee	richard c. t. lee
20242	20246	richard granger jr.	richard h. granger
11329	11335	richard j. boland	richard j. boland jr.
19253	19257	richard koch	richard r. koch
7294	2372	richard p. gabriel	richard p. gabiel
14598	10473	richard prager	r. w. prager
10462	10473	richard prager	richard w. prager
12804	12806	richard squier	richard k. squier
12910	12911	richard vidgen	richard t. vidgen
15266	15289	rick luce	richard luce
1000	1022	rob aitken	robert c. aitken
1022	14288	robert aitken	rob aitken
1000	14288	robert aitken	robert c. aitken
10658	10690	robert b. mueller-thuns	robert mueller-thuns
5313	5320	robert benjamin	robert i. benjamin
1492	1495	robert cohn	robert s. cohn
9334	9336	robert colotti	roberto colotti
8377	9283	robert daley	robert p. daley
9743	4422	robert davison	robert davidson
4416	4422	robert davison	robert m. davison
7271	7298	robert e. storm	robert e. strom
14999	15004	robert i. davis	robert davis
6707	4655	robert kraut	robert e. kraut
9743	4416	robert m. davison	robert davidson
19547	19552	robert stegwee	robert a. stegwee
9308	9312	robert t. plant	robert plant
912	922	rodolfo pazos	rodolfo a. pazos
19561	19569	roger barga	roger s. barga
17349	17357	roger boyle	roger d. boyle
17488	17494	roger kilian-kehler	roger kilian-kehr
18107	18114	roger maddux	roger d. maddux
19841	11279	roger p. knott	r. p. knott
20948	20952	rogerio schimidt feris	rogerio schmidt feris
20670	20678	roji okada	koji okada
8035	2369	ron goldman	ronald goldman
2353	2369	ron goldman	ronald n. goldman
6547	6562	ron j. byrd	roy j. byrd
4429	11038	ron kwok	ron chi-wai kwok
10148	10153	ron mcfayden	ron mcfadyen
16208	16259	ron morrison	ronald morrison
6692	6714	ron rice	ronald e. rice
2353	8035	ronald goldman	ronald n. goldman
18926	18923	ronald w. schafer	r. w. schafer
20119	20119	roxana danger	roxana danger
10511	10523	roy ward	r. ward
2468	2477	ruay-shiung chang	ruay shiung chang
18392	18401	ruben prieto-diaz	ruben prieto diaz
13016	13010	rudolf h. riedi	rudolf riedi
17526	17532	ruediger ohlemann	rudiger oehlmann
4136	4138	rumen nikolov	roumen nikolov
5752	5763	russell bradford	russell j. bradford
1988	2062	russell taylor	russell h. taylor
18809	18811	rusty bobrow	robert j. bobrow
12340	12345	ryan lilien	ryan h. lilien
19741	19755	ryutaro kakimura	ryutaro kakinuma
10554	10558	s sridharan	s. sridharan
13203	13202	s. aitken	stuart aitken
6115	6131	s. amano	shinya amano
18206	18207	s. b. gokturk	burak gokturk
17261	18374	s. b. m. bell	sarah b. m. bell
9895	9900	s. b. pollard	stephen pollard
7229	9736	s. c. cheung	shing-chi cheung
13122	13125	s. cambanis	stamatis cambanis
8163	8169	s. chessa	stefano chessa
11757	11738	s. curaba	stephane curaba
8147	8149	s. e. schmidt	stefan e. schmidt
14877	14912	s. felix wu	shyhtsun felix wu
1576	1580	s. ghanta	subbarao ghanta
17429	17431	s. ghebreab	sennay ghebreab
10829	10830	s. goeser	sebastian goeser
4717	4728	s. igi	seiji igi
19274	19263	s. ikeda	shiro ikeda
4625	4622	s. j. a. van gisbergen	stan j. a. van gisbergen
7661	14579	s. kwong	sam kwong
5724	16500	s. l. payton jones	simon l. peyton jones
13508	16500	s. l. payton jones	simon l. peyton-jones
7301	7302	s. l. wu	richard s. l. wu
20292	20303	s. m. sarwa	s. mansoor sarwar
4545	4549	s. m. savaresi	sergio m. savaresi
4112	4125	s. m. yiu	siu-ming yiu
3016	20625	s. mehrotra	sharad mehrotra
3327	3340	s. mir	salvador mir
13429	18630	s. miyazaki	satoru miyazaki
8504	10147	s. nidumolu	s. r. nidumolu
8501	10147	s. nidumolu	sarma r. nidumolu
4064	4066	s. ohsuga	setsuo ohsuga
11732	11740	s. orcioni	simone orcioni
18275	18278	s. ortmann	stefan ortmann
16759	16769	s. papadimitriou	stergios papadimitriou
18709	18703	s. philipp-foliguet	sylvie philipp-foliguet
8501	8504	s. r. nidumolu	sarma r. nidumolu
7451	15934	s. ram	sudha ram
14813	14817	s. robert	sophie robert
12529	12520	s. rodriguez	santiago rodriguez
12534	12601	s. s. iyengar	s. sitharama iyengar
5586	5593	s. s. yu	shyr-shen yu
19869	19877	s. shamai	shlomo shamai
6317	6328	s. sharma	sanjay sharma
13908	10554	s. sridharan	sridha sridharan
4841	4732	s. sugita	shigeharu sugita
3409	3414	s. szejko	stanislaw szejko
14976	14989	s. varadarajan	sriram varadarajan
12053	12054	s. verdu	sergio verdu
437	448	s. w. shieh	shiuh-pyng shieh
2873	2885	s. w. song	siang w. song
19359	19364	s. weber	serge weber
4857	4860	s. y. kung	sun-yuan kung
2552	2557	sabine van-huffel	sabine van huffel
10723	10700	sachin sapatneker	sachin s. sapatnekar
19206	19207	saeed m. chaudry	saeed m. chaudhry
8084	8059	sakti pramanik	sakti prammanik
14780	14810	salvatore march	salvatore t. march
16669	16676	sam nakagawa	o. sam nakagawa
17216	17220	san murugusan	san murugesan
21488	6336	sandeep k. s. gupta	sandeep k. gupta
7004	6992	sang h. dhong	s. dhong
5120	5121	sang kyun cha	sang k. cha
2798	2815	sang yong han	sang-yong han
20308	2798	sang-yong han	sang-young han
2815	14311	sang-yong hang	sang yong han
2798	14311	sang-yong hang	sang-yong han
2815	20308	sang-young han	sang yong han
14311	20308	sang-young han	sang-yong hang
14791	14790	sangjyu rho	sangkyu rho
2815	7309	sangyong han	sang yong han
2798	7309	sangyong han	sang-yong han
14311	7309	sangyong han	sang-yong hang
20308	7309	sangyong han	sang-young han
1636	1596	sangyup shim	simon s. y. shim
6142	16429	sara tucci pergiovanni	sara tucci piergiovanni
14809	14802	satyen mukherjee	s. n. mukherjee
16692	16705	sau-fun tang	s. f. tang
14242	14247	scan hallgren	sean hallgren
1309	1312	scott deloach	scott a. deloach
10705	10727	scott hauck	s. hauck
11571	11571	seamus t. tuohy	seamus t. tuohy
1980	1982	sebastia galmes	sebastian galmes
14116	14116	selenio r. silva	selenio r. silva
15604	15626	sem borst	sem c. borst
17805	17816	seng-cho t. chou	seng-cho timothy chou
8456	8464	seongjin ahn	seong-jin ahn
21052	21052	serafin moral	serafin moral
7381	7392	sergej l. bezrukov	sergei l. bezrukov
11643	11645	sergej prigarin	sergei prigarin
20928	20930	sergey plaskin	sergey plaksin
16773	16773	sergio lopez-buedo	sergio lopez-buedo
17927	17927	sergio sanchez-lopez	sergio sanchez-lopez
7316	7321	seungho cho	seung ho cho
18263	18267	seungin noh	seung-in noh
18415	18417	shai wisemann	shai wiseman
7018	7040	shambhu upadhyaya	shambhu j. upadhyaya
1625	1597	shanf-zhi sun	shang-zhi sun
1616	1597	shanf-zhi sun	shangzhi sun
1616	1625	shang-zhi sun	shangzhi sun
14361	14346	shaoying liu	shooying liu
13992	13994	sharad sane	sharad s. sane
21480	21462	shenfeng chen	sefeng chen
11301	11296	shi baile	baile shi
6414	6424	shi-ming huan	shi-ming huang
20436	20423	shimpei ogawa	shinpei ogawa
12219	12233	shinga takada	shingo takada
6660	6671	shuichiroh yamamoto	shuichiro yamamoto
11874	11882	shuyun le	shu-yun le
1953	7341	silva regina vergilio	silvia regina vergilio
9587	9587	silvia d. olabarriaga	silvia d. olabarriaga
5041	5077	simon cox	simon j. cox
5724	13508	simon l. peyton-jones	simon l. peyton jones
16023	16025	simon r. schultz	simon schultz
8125	10742	siva perraju tolety	tolety siva perraju
18047	18053	siva sankaran	siva r. sankaran
16156	16162	slarisse sieckenius de souza	clarisse sieckenius de souza
6425	6425	smail niar	smail niar
16673	7611	soo-young oh	soo-youn oh
10558	13908	sridha sridharan	s sridharan
9243	10889	srikantia r. subramanya	s. r. subramanya
11844	11850	stan gielen	stan c. a. m. gielen
4622	105	stan van gisbergen	s. j. a. van gisbergen
4625	105	stan van gisbergen	stan j. a. van gisbergen
18818	18822	stanisalw osowski	stanislaw osowski
1961	9270	stanislav g. sedukhin	stanislav sedukhin
9270	1967	stanislaw sedukhin	stanislav g. sedukhin
1961	1967	stanislaw sedukhin	stanislav sedukhin
5661	5670	stawomir t. wierzchon	slawomir t. wierzchon
10844	10846	stefan greiner	stefan a. greiner
14622	14666	stefano crespi reghizzi	stefano crespi-reghizzi
15573	15581	stelois kalogeropoulos	stelios kalogeropoulos
14707	14711	stephan schultz	stephan schulz
8906	8906	stephane carion	stephane carion
776	776	stephane ducasse	stephane ducasse
21184	21171	stephanie lindsey	stehpanie lindsay
3490	3493	stephen aylward	stephen r. aylward
16177	16181	stephen g. linkmann	stephen g. linkman
7077	7054	stephen huang	stephan huang
1582	1629	steve h.-c. yen	h. c. yen
1579	1629	steve h.-c. yen	s. h. yen
9849	3680	steve hsu	steven c. hsu
2296	10222	steve kang	sung-mo kang
3648	3653	steve kleiman	steven kleiman
6196	6221	steve lay	steven lay
20966	20957	steve parker	steven g. parker
20991	20957	steve parker	steven parker
12005	12010	steve rehfuss	steven rehfuss
14090	14113	steve roth	steven f. roth
5797	5809	steve s. w. liao	shih-wei liao
18878	18862	steve t. perry	stephen t. perry
20486	20491	steve viller	stephen viller
17043	17046	steve weinstein	stephen b. weinstein
16369	16406	steven demurjian	steven a. demurjian
17719	16406	steven demurjian	steven demurjian sr.
16369	17719	steven demurjian sr.	steven a. demurjian
20991	20966	steven g. parker	steven parker
1552	1572	steven m. furnell	steven furnell
11913	11912	steven m. martin	steve martin
11678	14778	steven spoon	s. alexander spoon
20643	20646	stuart schwartz	stuart c. schwartz
12552	12562	subbiah rajanarayanan	rajanarayanan subbiah
3514	3512	sue weeks	susan weeks
13935	13942	sukki hong	suk-ki hong
5388	5391	sun jizhou	jizhou sun
11098	12826	sun yongqiang	yongqiang sun
7046	7078	sung sam yuan	sam yuan sung
15710	15712	sung-soon park	sun-soon park
9854	16677	supan samarasekara	supan samarasekera
3700	16677	supan samarasekara	supun samarasekara
3676	16677	supan samarasekara	supun samarasekera
3676	9854	supan samarasekera	supun samarasekera
1855	1867	superateek sarker	suprateek sarker
9854	3700	supun samarasekara	supan samarasekera
3676	3700	supun samarasekara	supun samarasekera
20615	20567	sushmitha p. kini	sushmitha kini
1120	1126	suzanne weisband	suzanne p. weisband
18555	18586	sven dickinson	sven j. dickinson
14678	14680	svetoslav m. markov	svetoslav markov
1613	1659	swie-tsing tan	swie tsing tan
9939	9952	t. arts	theo arts
15162	15165	t. c. ahn	taechon ahn
4935	4960	t. c. hodgman	t. charles hodgman
20859	20861	t. chaira	tamalika chaira
10070	10094	t. chan	tony f. chan
11	14	t. h. lee	tong heng lee
11684	11688	t. itoh	toshihiro itoh
6578	4834	t. kitamura	toru kitamura
11985	12719	t. korelsky	tanya korelsky
14005	14008	t. m. cover	thomas m. cover
7204	7205	t. moore	tonia moore
8091	8115	t. n. tan	tieniu tan
6785	6811	t. okamoto	toshio okamoto
3032	18593	t. patrick martin	patrick martin
14764	14775	t. schmitt	thorsten schmitt
19258	19261	t. tanaka	toshiyuki tanaka
5608	5635	t. varvargou	theodora a. varvarigou
4530	4538	t. w. routen	tom routen
6732	15082	t. w. williams	thomas w. williams
19511	9977	t. windeatt	terry windeatt
16688	16709	t. y. chen	tsong yueh chen
8038	8042	t. y. li	tien-yien li
412	414	tahsin m. kurc	tahsin kure
18622	18619	tai-chiu hsung	t. c. hsung
1608	1595	tai-sheng chang	taisheng chang
13259	13259	tamas linder	tamas linder
5053	2515	tao feng	barry tao
2482	2515	tao feng	feng tao
13827	7624	tao jiang	t. jiang
7854	7858	tapan k. pal	tapan kumar pal
20224	20230	terence rout	terence p. rout
10979	10990	terry anderson	terry j. anderson
15559	15568	theodor faber	theodore faber
21503	19905	theodore johnson	graham cormode
2982	2989	thilo piontek	thilo pionteck
19583	19587	thomas engel	thomas engel ii
16375	16392	thomas j. peters	t. j. peters
12112	3248	thomas kunz	t. kunz
21306	21352	thomas schaub	torsten schaub
2157	2160	thomas wollinger	thomas j. wollinger
18784	18801	thorston joachims	thorsten joachims
6687	6690	tian-ping chen	tianping chen
2861	2869	tianruo yang	laurence tianruo yang
13610	18983	tiaraju a. diveiro	tiaraju a. diverio
13593	18983	tiaraju a. diveiro	tiaraju asmuz diverio
13593	13610	tiaraju a. diverio	tiaraju asmuz diverio
169	169	tibor gyimothy	tibor gyimothy
5370	10870	tien-tsi wong	tien-tsin wong
5750	5731	tien-yu li	tien yu li
4450	18174	timothy bickmore	timothy w. bickmore
6047	6023	timothy starkweather	t. starkweather
3873	3882	tjark vredevel	tjark vredeveld
6145	6171	tokunaga takenobu	takenobu tokunaga
3606	3608	tom butler	thomas butler
11213	11199	tomaa tichy	tomas tichy
2687	2687	tomas recio	tomas recio
20143	20148	tomi jahunen	tomi janhunen
9957	19553	ton spil	ton a. m. spil
5676	5729	tony hoare	c. a. r. hoare
20042	20043	tony zappala	anthony zappala
6453	6453	torulf mollestad	torulf mollestad
13066	19431	toshio tsuji	toshio suji
11780	11842	toyaki nishida	toyoaki nishida
3299	3306	travis doom	travis e. doom
12114	17321	trevor p. martin	t. p. martin
17993	17992	tsunbg-chih lin	tsung-chih lin
19093	19113	tsuyosi morimoto	tsuyoshi morimoto
18035	18054	tung bui	tung x. bui
2027	2003	tushar m. goradia	tushar m. gorodia
20374	20369	tuyen v. nguyen	tuyan v. nguyen
10618	10609	u. kaymak	uzay kaymak
6842	6846	u. kurkure	uday kurkure
2281	14446	u. meyer-baese	uwe meyer-base
18504	18513	u. srivastava	utkarsh srivastava
13301	13305	u. thomas	ulrike thomas
14491	14496	uli bohnacker	ulrich bohnacker
2619	2626	ulrich nadeldinger	ulrich nageldinger
15193	15204	ulrich pferchy	ulrich pferschy
12716	12716	urs thurmann	urs thurmann
13909	10557	v. chandran	vinod chandran
20044	20047	v. katkovnik	vladimir katkovnik
20069	20084	v. mertzios	b. g. mertzios
9016	9018	v. r. l. shen	victor r. l. shen
13110	13090	v. v. babenko	v. n. babenko
17110	17112	v. zorkadis	vasilios zorkadis
19885	19886	valentina tamma	valentina a. m. tamma
4206	4207	vasikarla shantaram	shantaram vasikarla
10932	10935	venkatesan muthukumar	muthukumar venkatesan
19472	19478	vicente orjales	vicente orjale
13382	13384	victor delaluz	victor de la luz
916	916	victor j. sosa sosa	victor j. sosa sosa
916	920	victor j. sosa soza	victor j. sosa sosa
916	920	victor j. sosa soza	victor j. sosa sosa
12947	15896	victor lesser	victor r. lesser
12238	14119	viet phan-luong	viet phan luong
652	645	vijay r. sar-dessai	vijay sar-dessai
5430	5429	vinayak deshpande	hicham g. elmongui
10138	10142	vincente casares giner	vicente casares giner
12018	12033	vinh lam	vinh vi lam
12542	16151	vir phoha	vir v. phoha
3270	3270	virgilio a. f. almeida	virgilio a. f. almeida
3265	3270	virgilio a. f. almeida	virgilio almeida
3270	3265	virgilio almeida	virgilio a. f. almeida
4023	4023	vito di gesu	vito di gesu
10849	10855	vivan sewelson	vivian sewelson
12333	12337	vivenc almenar-terre	vicenc almenar-terre
3203	3243	viviane torres	viviane torres da silva
13893	13904	vladan devedic	vladan devedzic
9272	9281	vladdimir levin	vladimir levin
10573	20800	vladimir g. deuineko	vladimir g. deineko
258	258	vladimir kvasnicka	vladimir kvasnicka
262	258	vladimir kvasnicka	vladimir kvasnika
258	262	vladimir kvasnika	vladimir kvasnicka
9365	9377	vlado dancek	vlado dancik
9281	10871	vlassimir levin	vladdimir levin
9272	10871	vlassimir levin	vladimir levin
2390	2448	w luk	wayne luk
13950	13953	w. bialek	william bialek
5996	5999	w. c. miller	william c. miller
3622	1038	w. eric l. grimson	e. grimson
13369	13374	w. heinz	wolfgang heinz
12807	12812	w. hwang	wei hwang
2831	2833	w. j. zhang	wenjun zhang
10418	10421	w. l. fuerst	william l. fuerst
339	13680	w. p. birmingham	william p. birmingham
3121	3124	w. w. wasserman	wyeth w. wasserman
8088	8070	w. y. kim	won yong kim
2832	2835	w. y. ma	weiyin ma
12470	12473	w.-c. liu	wen chien liu
2379	2388	wang jianmin	jianmin wang
18634	18643	wee siong ng	weesiong ng
17748	7646	wei zhao	w. zhao
14195	14187	weider chang	w. chang
21383	21394	weixong zhang	weihong zhang
13511	13523	wendy l. currie	wendy currie
21393	21384	wenju liu	wenju lin
21030	21033	wiliam j. kettinger	william j. kettinger
13387	13418	willem-jan van heuvel	willem-jan van den heuvel
17150	17215	william f. punch	william f. punch iii
3320	3322	william knottenbelt	william j. knottenbelt
3393	3393	william l. jorgensen	william l. jorgensen
1027	3614	william m. wells	william m. wells iii
1746	3614	william m. wells	william m. wels
