fr_id:START_ID	to_id:END_ID	fr_val:string	to_val:string	type:TYPE	val:int
1476	2723	k.a. deffenbacher	k	REF_TKN	1
2333	2723	k.a. schepsle	k	REF_TKN	1
2657	2723	k.b. yoon	k	REF_TKN	1
1865	2723	k.n. kutulakos	k	REF_TKN	1
1977	2723	niel k. madsen	k	REF_TKN	2
1474	2723	s. k. debray	k	REF_TKN	2
1914	2723	t.k. leung	k	REF_TKN	2
1755	2723	w. k. jackson	k	REF_TKN	2
1786	3276	leslie p. kaebling	kaebling	REF_TKN	3
1785	3275	l. p. kaelbing	kaelbing	REF_TKN	3
1784	3274	l. kaelbling	kaelbling	REF_TKN	2
1783	3274	l. p. kaelbling	kaelbling	REF_TKN	3
1782	3274	leslie pack kaelbling	kaelbling	REF_TKN	3
1787	3278	gunnel kaellgren	kaellgren	REF_TKN	2
1788	3279	h. kaetsu	kaetsu	REF_TKN	2
1789	3280	k. kahn	kahn	REF_TKN	2
1930	3402	kai li	kai	REF_TKN	1
1928	3402	kai li.	kai	REF_TKN	1
2228	3402	kai li. protected	kai	REF_TKN	1
1790	3281	m.s. kamel	kamel	REF_TKN	3
1791	3282	t. kanade	kanade	REF_TKN	2
1792	3282	takeo kanade	kanade	REF_TKN	2
1793	3284	k. kanazawa	kanazawa	REF_TKN	2
1794	3284	keiji kanazawa	kanazawa	REF_TKN	2
1795	3286	i. kanter	kanter	REF_TKN	2
1796	3287	kaplan r. m.	kaplan	REF_TKN	1
1798	3287	kaplan r.m.	kaplan	REF_TKN	1
1797	3287	kaplan rm	kaplan	REF_TKN	1
2533	3906	kari valkonen	kari	REF_TKN	1
1325	2855	karl branting	karl	REF_TKN	1
1716	2855	karl hoernig	karl	REF_TKN	1
1799	3290	fred karlsson	karlsson	REF_TKN	2
1800	3291	s. kasif	kasif	REF_TKN	2
1802	3292	m kass	kass	REF_TKN	2
1801	3292	michael kass	kass	REF_TKN	2
1803	3293	h. katsuno	katsuno	REF_TKN	2
1805	3294	h. kautz	kautz	REF_TKN	2
1806	3294	h.a. kautz	kautz	REF_TKN	3
1804	3294	henry a. kautz	kautz	REF_TKN	3
1807	3294	henry kautz	kautz	REF_TKN	2
1808	3296	alan kay	kay	REF_TKN	2
1809	3297	j. keane.	keane	REF_TKN	2
1810	3297	m. t. keane	keane	REF_TKN	3
1811	3299	s. sathya keerthi	keerthi	REF_TKN	3
1794	3285	keiji kanazawa	keiji	REF_TKN	1
1636	3133	keith golden	keith	REF_TKN	1
1812	3300	d. keller	keller	REF_TKN	2
1813	3301	g. m. kellermann	kellermann	REF_TKN	3
1814	3302	c. kellogg	kellogg	REF_TKN	2
1815	3303	a. kelly	kelly	REF_TKN	2
1816	3303	r. kelly	kelly	REF_TKN	2
1574	3078	kenneth forbus	kenneth	REF_TKN	1
2582	3078	kenneth wauchope	kenneth	REF_TKN	1
2584	3078	kenneth wauchope,	kenneth	REF_TKN	1
1817	3304	r. kerber	kerber	REF_TKN	2
1818	3306	yaakov kerner	kerner	REF_TKN	2
1310	2844	kevin bowyer	kevin	REF_TKN	1
1819	3307	p. khedkar	khedkar	REF_TKN	2
1821	3309	d.-w. kim	kim	REF_TKN	3
1822	3309	j. kim	kim	REF_TKN	2
1820	3308	r. kimball	kimball	REF_TKN	2
1823	3310	c. & kindermann	kindermann	REF_TKN	2
1824	3311	j. j. king	king	REF_TKN	3
1825	3311	jonathan j. king	king	REF_TKN	3
1826	3311	jonathan jay king	king	REF_TKN	3
1827	3311	r. king	king	REF_TKN	2
1828	3313	p. kirkpatrick	kirkpatrick	REF_TKN	2
1829	3315	jak kirman	kirman	REF_TKN	2
1830	3316	j. de kleer	kleer	REF_TKN	3
1831	3317	m. klenner	klenner	REF_TKN	2
1832	3318	hans v. kliestretzow	kliestretzow	REF_TKN	3
1833	3319	a. h. klopf	klopf	REF_TKN	3
1834	3321	tomoko koda	koda	REF_TKN	2
1690	3190	koen van der hauw	koen	REF_TKN	1
1836	3322	s. koenig	koenig	REF_TKN	2
1835	3322	sven koenig	koenig	REF_TKN	2
1732	3231	koh hosoda	koh	REF_TKN	1
1837	3323	k. koile	koile	REF_TKN	2
1838	3324	d. koller	koller	REF_TKN	2
1839	3324	daphne koller	koller	REF_TKN	2
1840	3326	j. kolodner	kolodner	REF_TKN	2
1841	3326	j. l. kolodner	kolodner	REF_TKN	3
1842	3326	janet l. kolodner	kolodner	REF_TKN	3
1843	3328	l. i. kontothanassis	kontothanassis	REF_TKN	3
1844	3329	h. korth	korth	REF_TKN	2
1850	3330	kozierok r	kozierok	REF_TKN	1
1847	3330	kozierok r.	kozierok	REF_TKN	1
1845	3330	r kozierok	kozierok	REF_TKN	2
1846	3330	r. kozierok	kozierok	REF_TKN	2
1849	3330	robin kozierok	kozierok	REF_TKN	2
1848	3330	robyn kozierok	kozierok	REF_TKN	2
1851	3332	s. kraus	kraus	REF_TKN	2
1852	3334	kristee kreitman	kreitman	REF_TKN	2
1853	3335	e. krikhaar	krikhaar	REF_TKN	2
1852	3333	kristee kreitman	kristee	REF_TKN	1
1268	2798	kristin p. bennett	kristin	REF_TKN	1
1854	3336	m. krogster	krogster	REF_TKN	2
1855	3337	b.j.a krose	krose	REF_TKN	4
1856	3337	b.j.a. krose	krose	REF_TKN	4
1857	3339	bruce krulwich	krulwich	REF_TKN	2
1858	3340	b. j. kuipers	kuipers	REF_TKN	3
1859	3340	b. kuipers	kuipers	REF_TKN	2
1860	3341	v. kumar	kumar	REF_TKN	2
1861	3342	d. c. kuncicky	kuncicky	REF_TKN	3
1862	3343	d.r. kuokka	kuokka	REF_TKN	3
1863	3344	f. kurfess	kurfess	REF_TKN	2
1864	3345	david kurlander	kurlander	REF_TKN	2
1866	3346	k. n. kutulakos	kutulakos	REF_TKN	3
1865	3346	k.n. kutulakos	kutulakos	REF_TKN	3
1867	3347	k. kuwabara	kuwabara	REF_TKN	2
1868	3348	a.d. kwok	kwok	REF_TKN	3
2236	2686	2. l. de raedt	l	REF_TKN	1
1163	2686	a. l. abbott	l	REF_TKN	2
1884	2686	a.l. lansky	l	REF_TKN	2
2663	2686	a.l. yuille	l	REF_TKN	2
1882	2686	amy l. lansky	l	REF_TKN	2
1244	2686	bankert r.l.	l	REF_TKN	3
1647	2686	c. l. green	l	REF_TKN	2
2576	2686	d. l. waltz	l	REF_TKN	2
2015	2686	david l. matuszek	l	REF_TKN	2
2111	2686	e. l. newport	l	REF_TKN	2
1534	2686	g. l. elliot	l	REF_TKN	2
1890	2686	j. - l lassez	l	REF_TKN	2
1746	2686	j. - l. imbert	l	REF_TKN	2
1889	2686	j. - l. lassez	l	REF_TKN	2
1205	2686	j. l. arcos	l	REF_TKN	2
1452	2686	j. l. crowley	l	REF_TKN	2
1701	2686	j. l. hennessy	l	REF_TKN	2
1841	2686	j. l. kolodner	l	REF_TKN	2
2028	2686	j. l. mcclelland	l	REF_TKN	2
1891	2686	j.-l. lassez	l	REF_TKN	2
1842	2686	janet l. kolodner	l	REF_TKN	2
1946	2686	l lin	l	REF_TKN	1
1942	2686	l-j lin	l	REF_TKN	1
1941	2686	l-j lin.	l	REF_TKN	1
1939	2686	l-j. lin	l	REF_TKN	1
1409	2686	l. a. codispoti	l	REF_TKN	1
2288	2686	l. a. roggman	l	REF_TKN	1
1230	2686	l. c. baird	l	REF_TKN	1
1393	2686	l. chrisman	l	REF_TKN	1
1444	2686	l. craig	l	REF_TKN	1
1468	2686	l. davis	l	REF_TKN	1
1488	2686	l. de raedt	l	REF_TKN	1
1487	2686	l. dent	l	REF_TKN	1
2638	2686	l. e. wixson	l	REF_TKN	1
1570	2686	l. fissore	l	REF_TKN	1
1603	2686	l. gasser	l	REF_TKN	1
1843	2686	l. i. kontothanassis	l	REF_TKN	1
1944	2686	l. j. lin	l	REF_TKN	1
1784	2686	l. kaelbling	l	REF_TKN	1
2350	2686	l. l. schumaker	l	REF_TKN	1
2350	2686	l. l. schumaker	l	REF_TKN	2
1924	2686	l. lewis	l	REF_TKN	1
1936	2686	l. lin	l	REF_TKN	1
1599	2686	l. m. gambardella	l	REF_TKN	1
2065	2686	l. missiaen	l	REF_TKN	1
1785	2686	l. p. kaelbing	l	REF_TKN	1
1783	2686	l. p. kaelbling	l	REF_TKN	1
2125	2686	l. r. novick	l	REF_TKN	1
2378	2686	l. shastri	l	REF_TKN	1
2510	2686	l. travis	l	REF_TKN	1
1935	2686	l.-j. lin	l	REF_TKN	1
1229	2686	l.c. baird	l	REF_TKN	1
1937	2686	l.j. lin	l	REF_TKN	1
1598	2686	l.m. gambardella	l	REF_TKN	1
2187	2686	l.m. pereira	l	REF_TKN	1
1945	2686	lin l.-j.	l	REF_TKN	2
1426	2686	m. l. connolly	l	REF_TKN	2
1569	2686	m. l. fisher	l	REF_TKN	2
1952	2686	m. l. littman	l	REF_TKN	2
1988	2686	m. l. maher	l	REF_TKN	2
2357	2686	m. l. scott	l	REF_TKN	2
1989	2686	m.l. maher	l	REF_TKN	2
2062	2686	marvin l. minsky	l	REF_TKN	2
1624	2686	matthew l. ginsberg	l	REF_TKN	2
1956	2686	michael l. littman	l	REF_TKN	2
1955	2686	michael l. littmann	l	REF_TKN	2
1995	2686	o. l. mangasarian	l	REF_TKN	2
1996	2686	o.l. mangasarian	l	REF_TKN	2
1243	2686	r. l. bankert	l	REF_TKN	2
2284	2686	r. l. rivest	l	REF_TKN	2
1246	2686	r.l. barron	l	REF_TKN	2
1540	2686	s. l. epstein	l	REF_TKN	2
2149	2686	s.l. oviatt	l	REF_TKN	2
2369	2686	v. l. shalin	l	REF_TKN	2
1650	2686	w. e. l. grimson	l	REF_TKN	3
1242	2778	m. garca de la banda	la	REF_TKN	4
1600	2778	m. j. garca de la banda garca	la	REF_TKN	5
1869	3349	r. c. lacher	lacher	REF_TKN	3
1870	3349	r.c. lacher	lacher	REF_TKN	3
1871	3350	peter b. ladkin	ladkin	REF_TKN	3
1872	3351	w. van laer	laer	REF_TKN	3
1873	3352	p. laface	laface	REF_TKN	2
1874	3354	aarno lahtola	lahtola	REF_TKN	2
1876	3355	p. laird	laird	REF_TKN	2
1875	3355	philip laird	laird	REF_TKN	2
2637	3981	lambert e. wixson	lambert	REF_TKN	1
2636	3981	lambert wixson	lambert	REF_TKN	1
1877	3356	s. e. lander	lander	REF_TKN	3
1878	3357	m. lando	lando	REF_TKN	2
1879	3358	p. langley	langley	REF_TKN	2
1880	3359	j. h. langlois	langlois	REF_TKN	3
1881	3360	a. lanitis	lanitis	REF_TKN	2
1883	3362	a. lansky	lansky	REF_TKN	2
1884	3362	a.l. lansky	lansky	REF_TKN	3
1882	3362	amy l. lansky	lansky	REF_TKN	3
1885	3363	g.a. lanzarone	lanzarone	REF_TKN	3
1886	3365	christian larssen	larssen	REF_TKN	2
1887	3366	y. lashkari	lashkari	REF_TKN	2
1888	3366	yezdi lashkari	lashkari	REF_TKN	2
1890	3368	j. - l lassez	lassez	REF_TKN	3
1889	3368	j. - l. lassez	lassez	REF_TKN	3
1891	3368	j.-l. lassez	lassez	REF_TKN	3
1892	3369	j.-c. latombe	latombe	REF_TKN	3
1893	3371	anthony t. laundrie	laundrie	REF_TKN	3
1894	3372	b. laurel	laurel	REF_TKN	2
1895	3373	m. lauria	lauria	REF_TKN	2
2548	3920	laurie vertelney	laurie	REF_TKN	1
1896	3374	n. lavra<=c	lavra	REF_TKN	2
1897	2820	c. lawrence	lawrence	REF_TKN	2
1288	2820	lawrence birnbaum	lawrence	REF_TKN	1
1384	2910	b. le charlier	le	REF_TKN	2
1898	3375	d.b. leake	leake	REF_TKN	3
1899	3376	b. leclaire	leclaire	REF_TKN	2
1900	3377	y. lecun	lecun	REF_TKN	2
1901	3378	j. s. lee	lee	REF_TKN	3
1902	3378	s. lee	lee	REF_TKN	2
1903	3379	john j. leggett	leggett	REF_TKN	3
1904	3380	w. lehnert	lehnert	REF_TKN	2
1905	3381	c. e. leiserson	leiserson	REF_TKN	3
1906	3382	b. leng	leng	REF_TKN	2
2348	3753	lenhart schubert	lenhart	REF_TKN	1
1907	3383	b. lenzmann	lenzmann	REF_TKN	2
1908	3386	tze-yun leong	leong	REF_TKN	3
1909	3387	n. lesh	lesh	REF_TKN	2
1910	3387	neal lesh	lesh	REF_TKN	2
1786	3272	leslie p. kaebling	leslie	REF_TKN	1
1782	3272	leslie pack kaelbling	leslie	REF_TKN	1
1912	3389	v. lesser	lesser	REF_TKN	2
1911	3389	v. r. lesser	lesser	REF_TKN	3
1913	3390	r. letz	letz	REF_TKN	2
1914	3391	t.k. leung	leung	REF_TKN	3
1915	3392	h. j. levesque	levesque	REF_TKN	3
1916	3393	g. levi	levi	REF_TKN	2
1917	3393	k. r. levi	levi	REF_TKN	3
1918	3394	d. levin	levin	REF_TKN	2
1919	3395	robert levinson	levinson	REF_TKN	2
1920	3396	g.-a. levow	levow	REF_TKN	3
1921	3397	a. y. levy	levy	REF_TKN	3
1922	3397	j. levy	levy	REF_TKN	2
1923	3398	c. lewis	lewis	REF_TKN	2
1924	3398	l. lewis	lewis	REF_TKN	2
1927	3401	h-y.s. li	li	REF_TKN	4
1929	3401	k. li	li	REF_TKN	2
1930	3401	kai li	li	REF_TKN	2
1928	3401	kai li.	li	REF_TKN	2
2228	3401	kai li. protected	li	REF_TKN	2
1940	3401	long-li lin	li	REF_TKN	2
1931	3401	m. li	li	REF_TKN	2
1932	3401	ming li	li	REF_TKN	2
1961	3401	z. li	li	REF_TKN	2
1925	3399	j. liang	liang	REF_TKN	2
1926	3400	henry lieberman	lieberman	REF_TKN	2
1946	3407	l lin	lin	REF_TKN	2
1942	3407	l-j lin	lin	REF_TKN	3
1941	3407	l-j lin.	lin	REF_TKN	3
1939	3407	l-j. lin	lin	REF_TKN	3
1944	3407	l. j. lin	lin	REF_TKN	3
1936	3407	l. lin	lin	REF_TKN	2
1935	3407	l.-j. lin	lin	REF_TKN	3
1937	3407	l.j. lin	lin	REF_TKN	3
1945	3407	lin l.-j.	lin	REF_TKN	1
1938	3407	long ji lin	lin	REF_TKN	3
1934	3407	long-ji lin	lin	REF_TKN	3
1940	3407	long-li lin	lin	REF_TKN	3
1943	3407	longji lin	lin	REF_TKN	2
1951	3407	w. lin	lin	REF_TKN	2
1933	3404	d. lindberg	lindberg	REF_TKN	2
1947	3409	g. linoff	linoff	REF_TKN	2
1948	3409	gordon linoff	linoff	REF_TKN	2
1950	3410	m. linton	linton	REF_TKN	2
1949	3410	mark a. linton	linton	REF_TKN	3
1953	3411	littman m.	littman	REF_TKN	1
1952	3411	m. l. littman	littman	REF_TKN	3
1954	3411	m. littman	littman	REF_TKN	2
1956	3411	michael l. littman	littman	REF_TKN	3
1955	3412	michael l. littmann	littmann	REF_TKN	3
1957	3413	j. liu	liu	REF_TKN	2
1958	3413	lok tin liu	liu	REF_TKN	3
1960	3417	b. livezey	livezey	REF_TKN	2
1959	3416	b. livezy	livezy	REF_TKN	2
1958	3414	lok tin liu	lok	REF_TKN	1
1938	3405	long ji lin	long	REF_TKN	1
1934	3405	long-ji lin	long	REF_TKN	1
1940	3405	long-li lin	long	REF_TKN	1
1943	3408	longji lin	longji	REF_TKN	1
1392	2919	lonnie chrisman	lonnie	REF_TKN	1
2222	3643	lorien y. pratt	lorien	REF_TKN	1
2446	3832	louise stark	louise	REF_TKN	1
1962	3418	m. lounsbery	lounsbery	REF_TKN	2
1963	3419	h. lthi	lthi	REF_TKN	2
1964	3420	j. lu	lu	REF_TKN	2
1965	3422	z. - q. luo	luo	REF_TKN	3
1966	3423	a.a. lushnikov	lushnikov	REF_TKN	3
1967	3424	e. lusk	lusk	REF_TKN	2
1968	3426	ernst lutz	lutz	REF_TKN	2
2585	2688	a. m. waxman	m	REF_TKN	2
2417	2688	a.f.m. smith	m	REF_TKN	3
2278	2688	a.m. richter	m	REF_TKN	2
2420	2688	b. m. smith	m	REF_TKN	2
1349	2688	buijtenen w.m.	m	REF_TKN	3
1359	2688	burstein m. h.	m	REF_TKN	2
1640	2688	c. m. goral	m	REF_TKN	2
2603	2688	c. m. white	m	REF_TKN	2
2671	2688	d. m. zhang	m	REF_TKN	2
2303	2688	daniel m. russell	m	REF_TKN	2
1500	2688	dorigo m.	m	REF_TKN	2
2001	2688	e. m. markman	m	REF_TKN	2
1813	2688	g. m. kellermann	m	REF_TKN	2
2202	2688	g. m. pianosi	m	REF_TKN	2
1479	2688	g. m. t. deleuterio	m	REF_TKN	2
1445	2688	j. m. crawford	m	REF_TKN	2
2088	2688	j. m. j. murre	m	REF_TKN	2
2270	2688	j.-m. renders	m	REF_TKN	2
2493	2688	j.-m. themlin	m	REF_TKN	2
1236	2688	j.m. baldwin	m	REF_TKN	2
1446	2688	j.m. crawford	m	REF_TKN	2
1460	2688	j.w.m. van dam	m	REF_TKN	3
2556	2688	john m. vlissides	m	REF_TKN	2
1796	2688	kaplan r. m.	m	REF_TKN	3
1798	2688	kaplan r.m.	m	REF_TKN	3
1599	2688	l. m. gambardella	m	REF_TKN	2
1598	2688	l.m. gambardella	m	REF_TKN	2
2187	2688	l.m. pereira	m	REF_TKN	2
1953	2688	littman m.	m	REF_TKN	2
1358	2688	m burstein	m	REF_TKN	1
1802	2688	m kass	m	REF_TKN	1
2324	2688	m scardamalia	m	REF_TKN	1
1440	2688	m t cox	m	REF_TKN	1
1435	2688	m. - m. corsini	m	REF_TKN	1
1435	2688	m. - m. corsini	m	REF_TKN	2
2614	2688	m. a. wiering	m	REF_TKN	1
1167	2688	m. acheroy	m	REF_TKN	1
1210	2688	m. asada	m	REF_TKN	1
1232	2688	m. b. balachandran	m	REF_TKN	1
1234	2688	m. b. balachandran,	m	REF_TKN	1
2283	2688	m. b. ring	m	REF_TKN	1
1233	2688	m. balachandran	m	REF_TKN	1
1257	2688	m. bauer	m	REF_TKN	1
1276	2688	m. bern	m	REF_TKN	1
1297	2688	m. blumrich	m	REF_TKN	1
1322	2688	m. braeuer	m	REF_TKN	1
1341	2688	m. bruynooghe	m	REF_TKN	1
1347	2688	m. buchanan	m	REF_TKN	1
1408	2688	m. codish	m	REF_TKN	1
1422	2688	m. colombetti	m	REF_TKN	1
1485	2688	m. denecker	m	REF_TKN	1
1494	2688	m. dincbas	m	REF_TKN	1
1497	2688	m. dobson	m	REF_TKN	1
1501	2688	m. dorigo	m	REF_TKN	1
1508	2688	m. drummond	m	REF_TKN	1
1515	2688	m. duff	m	REF_TKN	1
1519	2688	m. e. dyer	m	REF_TKN	1
1684	2688	m. e. harmon	m	REF_TKN	1
2048	2688	m. e. metral	m	REF_TKN	1
1526	2688	m. egenhofer	m	REF_TKN	1
1770	2688	m. f. st . john	m	REF_TKN	1
1549	2688	m. facello	m	REF_TKN	1
1550	2688	m. falaschi	m	REF_TKN	1
1595	2688	m. gabbrielli	m	REF_TKN	1
1242	2688	m. garca de la banda	m	REF_TKN	1
1601	2688	m. garey	m	REF_TKN	1
1606	2688	m. genesereth	m	REF_TKN	1
1609	2688	m. georgeff	m	REF_TKN	1
1623	2688	m. ginsberg	m	REF_TKN	1
1649	2688	m. grimnes	m	REF_TKN	1
1680	2688	m. hanus	m	REF_TKN	1
1681	2688	m. haraguchi	m	REF_TKN	1
1694	2688	m. heger	m	REF_TKN	1
1704	2688	m. hermenegildo	m	REF_TKN	1
1742	2688	m. humphrys	m	REF_TKN	1
1744	2688	m. hutchinson	m	REF_TKN	1
1776	2688	m. i. jordan	m	REF_TKN	1
1750	2688	m. ishii	m	REF_TKN	1
1527	2688	m. j. egenhofer	m	REF_TKN	1
1600	2688	m. j. garca de la banda garca	m	REF_TKN	1
1987	2688	m. j. maher	m	REF_TKN	1
2014	2688	m. j. mataric	m	REF_TKN	1
2170	2688	m. j. pazzani	m	REF_TKN	1
1772	2688	m. johnston	m	REF_TKN	1
1777	2688	m. jordan	m	REF_TKN	1
1831	2688	m. klenner	m	REF_TKN	1
1854	2688	m. krogster	m	REF_TKN	1
1426	2688	m. l. connolly	m	REF_TKN	1
1569	2688	m. l. fisher	m	REF_TKN	1
1952	2688	m. l. littman	m	REF_TKN	1
1988	2688	m. l. maher	m	REF_TKN	1
2357	2688	m. l. scott	m	REF_TKN	1
1878	2688	m. lando	m	REF_TKN	1
1895	2688	m. lauria	m	REF_TKN	1
1931	2688	m. li	m	REF_TKN	1
1950	2688	m. linton	m	REF_TKN	1
1954	2688	m. littman	m	REF_TKN	1
1962	2688	m. lounsbery	m	REF_TKN	1
2541	2688	m. m. veloso	m	REF_TKN	1
2541	2688	m. m. veloso	m	REF_TKN	2
1992	2688	m. manago	m	REF_TKN	1
2009	2688	m. marx	m	REF_TKN	1
2042	2688	m. mesarina	m	REF_TKN	1
2047	2688	m. metral	m	REF_TKN	1
2070	2688	m. mevenlamp m.	m	REF_TKN	1
2070	2688	m. mevenlamp m.	m	REF_TKN	3
2059	2688	m. miller	m	REF_TKN	1
2102	2688	m. nayeri	m	REF_TKN	1
2103	2688	m. neamtu	m	REF_TKN	1
2146	2688	m. ouhyoung.	m	REF_TKN	1
2147	2688	m. overmars.	m	REF_TKN	1
1372	2688	m. p. d. carmo	m	REF_TKN	1
1611	2688	m. p. georgeff	m	REF_TKN	1
1688	2688	m. p. harper	m	REF_TKN	1
2183	2688	m. pendrith	m	REF_TKN	1
1164	2688	m. r. abbott	m	REF_TKN	1
1328	2688	m. r. brent	m	REF_TKN	1
2259	2688	m. rayner	m	REF_TKN	1
2260	2688	m. redmond	m	REF_TKN	1
2277	2688	m. richeldi	m	REF_TKN	1
2281	2688	m. rinard	m	REF_TKN	1
2296	2688	m. rossotto	m	REF_TKN	1
1768	2688	m. s. john	m	REF_TKN	1
2472	2688	m. s. swenson	m	REF_TKN	1
2544	2688	m. s. verma	m	REF_TKN	1
2371	2688	m. shanahan	m	REF_TKN	1
2377	2688	m. sharir	m	REF_TKN	1
1769	2688	m. st . john	m	REF_TKN	1
2448	2688	m. stefik	m	REF_TKN	1
1441	2688	m. t. cox	m	REF_TKN	1
1810	2688	m. t. keane	m	REF_TKN	1
2481	2688	m. tan	m	REF_TKN	1
2515	2688	m. turk	m	REF_TKN	1
2095	2688	m. v. nagendraprasad	m	REF_TKN	1
2551	2688	m. vilain	m	REF_TKN	1
2577	2688	m. wang	m	REF_TKN	1
2613	2688	m. wiering	m	REF_TKN	1
2621	2688	m. williamson	m	REF_TKN	1
2629	2688	m. winslett	m	REF_TKN	1
2653	2688	m. yan	m	REF_TKN	1
2661	2688	m. yoshikawa	m	REF_TKN	1
2668	2688	m. zajicek	m	REF_TKN	1
2560	2688	m.-t. vo	m	REF_TKN	1
2212	2688	m.a. pokorny	m	REF_TKN	1
1356	2688	m.c. burl	m	REF_TKN	1
2184	2688	m.d. pendrith	m	REF_TKN	1
1778	2688	m.i. jordan	m	REF_TKN	1
1528	2688	m.j. egenhofer	m	REF_TKN	1
1989	2688	m.l. maher	m	REF_TKN	1
1610	2688	m.p. georgeff	m	REF_TKN	1
1790	2688	m.s. kamel	m	REF_TKN	1
2099	2688	m.s. navar,	m	REF_TKN	1
2138	2688	m.w. oram	m	REF_TKN	1
2046	2688	metral m.	m	REF_TKN	2
2553	2688	p. m. vitanyi	m	REF_TKN	2
2150	2688	padberg m.	m	REF_TKN	2
2555	2688	paul m. b. vitanyi	m	REF_TKN	2
1682	2688	r. m. haralick	m	REF_TKN	2
2440	2688	r. m. stallman	m	REF_TKN	2
2135	2688	s. m. omohundro	m	REF_TKN	2
1590	2688	s.m. freundschuh	m	REF_TKN	2
2115	2688	s.m. ng	m	REF_TKN	2
2385	2688	shieber s. m.	m	REF_TKN	3
1724	2688	t.m. hong	m	REF_TKN	2
2068	2688	tom m. mitchell	m	REF_TKN	2
2356	2688	u. m. schwuttke	m	REF_TKN	2
1969	3427	a. macdonald	macdonald	REF_TKN	2
1970	3428	d. j. macintosh	macintosh	REF_TKN	3
1971	3428	douglas j. macintosh	macintosh	REF_TKN	3
1972	3430	e. w. mackie	mackie	REF_TKN	3
1973	3431	a. k. mackworth	mackworth	REF_TKN	3
1974	3432	r. maclin	maclin	REF_TKN	2
1975	3433	o. madani	madani	REF_TKN	2
1976	3434	roger maddux	maddux	REF_TKN	2
1977	3436	niel k. madsen	madsen	REF_TKN	3
1982	3437	maes p	maes	REF_TKN	1
1979	3437	maes p.	maes	REF_TKN	1
2163	3437	maes pattie,	maes	REF_TKN	1
1978	3437	p. maes	maes	REF_TKN	2
1980	3437	pattie maes	maes	REF_TKN	2
1981	3437	pattie maes,	maes	REF_TKN	2
1984	3439	mahadevan s.	mahadevan	REF_TKN	1
1983	3439	s. mahadevan	mahadevan	REF_TKN	2
1986	3439	sridhar mahadevan	mahadevan	REF_TKN	2
1985	3440	s. mahedevan	mahedevan	REF_TKN	2
1987	3442	m. j. maher	maher	REF_TKN	3
1988	3442	m. l. maher	maher	REF_TKN	3
1989	3442	m.l. maher	maher	REF_TKN	3
1990	3443	b. maigret	maigret	REF_TKN	2
1991	3444	f. malabocchia	malabocchia	REF_TKN	2
2041	3490	malena mesarina	malena	REF_TKN	1
1992	3445	m. manago	manago	REF_TKN	2
1685	3187	mance e. harmon	mance	REF_TKN	1
1993	3447	dennis w. manchak	manchak	REF_TKN	3
1994	3448	mangasarian ol	mangasarian	REF_TKN	1
1997	3448	o mangasarian	mangasarian	REF_TKN	2
1995	3448	o. l. mangasarian	mangasarian	REF_TKN	3
1996	3448	o.l. mangasarian	mangasarian	REF_TKN	3
1998	3450	d. mani	mani	REF_TKN	2
2109	3548	c.g. nevill-manning	manning	REF_TKN	4
1999	3451	r. mantley	mantley	REF_TKN	2
2550	3923	marc b. vilain	marc	REF_TKN	1
2000	3452	a. marcus	marcus	REF_TKN	2
1949	2887	mark a. linton	mark	REF_TKN	1
1771	2887	mark d. johnston	mark	REF_TKN	1
1509	2887	mark drummond	mark	REF_TKN	1
1357	2887	mark h. burstein	mark	REF_TKN	1
2148	2887	mark h. overmars	mark	REF_TKN	1
2282	2887	mark ring	mark	REF_TKN	1
2001	3453	e. m. markman	markman	REF_TKN	3
2002	3454	j marks	marks	REF_TKN	2
2003	3454	joe marks	marks	REF_TKN	2
2005	3456	23 . k. marriott	marriott	REF_TKN	2
2004	3456	k. marriott	marriott	REF_TKN	2
2006	3458	elaine marsh	marsh	REF_TKN	2
1639	3136	martin c. golumbic	martin	REF_TKN	1
2007	3136	richard martin	martin	REF_TKN	2
2008	3459	h. maruyama	maruyama	REF_TKN	2
2062	3508	marvin l. minsky	marvin	REF_TKN	1
2009	3460	m. marx	marx	REF_TKN	2
2010	3461	b. masand	masand	REF_TKN	2
2011	3461	brij masand	masand	REF_TKN	2
2012	3464	vadim maslov	maslov	REF_TKN	2
2013	3465	t. g. masters	masters	REF_TKN	3
2014	3466	m. j. mataric	mataric	REF_TKN	3
1625	3122	matthew ginsberg	matthew	REF_TKN	1
1624	3122	matthew l. ginsberg	matthew	REF_TKN	1
2514	3122	matthew turk	matthew	REF_TKN	1
1295	2828	matthias a. blumrich	matthias	REF_TKN	1
1296	2828	matthias blumrich	matthias	REF_TKN	1
1693	2828	matthias heger	matthias	REF_TKN	1
2015	3467	david l. matuszek	matuszek	REF_TKN	3
2016	3468	f. maurer	maurer	REF_TKN	2
2049	3496	max metral	max	REF_TKN	1
2017	3469	maxwell j. t.	maxwell	REF_TKN	1
2019	3469	maxwell j.t.	maxwell	REF_TKN	1
2018	3469	maxwell jt	maxwell	REF_TKN	1
2020	3472	andrew mayer	mayer	REF_TKN	2
2021	3473	b. mayoh	mayoh	REF_TKN	2
2022	3474	k. mcaloon	mcaloon	REF_TKN	2
2024	3475	r. a. mccallum	mccallum	REF_TKN	3
2023	3475	r. andrew mccallum	mccallum	REF_TKN	3
2025	3476	b. j. mccarragher	mccarragher	REF_TKN	3
